run_id,tag,epochs,val_ppl_last,val_loss_last,train_ppl_last,avg_nodes_last,policy_loss_last,val_ppl_best,best_epoch,total_training_time_sec,avg_epoch_time_sec,last_epoch_time_sec,batch_size,hidden_dim,embed_dim,seq_len,vocab_size,max_depth,max_children,pooling_mode,lr,weight_decay,lr_schedule,grad_clip,opt,dataset,num_rollouts,lambda_efficiency,beta_entropy,beta_policy,greedy_threshold,seed,infer_val_ppl,infer_val_loss,infer_avg_nodes,infer_sparsity_percent,infer_latency_ms_mean,infer_latency_ms_p50,infer_latency_ms_p90,infer_latency_ms_p99,infer_device,model_bytes,checkpoint_path,infer_mean_grow_prob,infer_above_threshold_pct
318,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p42_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p42_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p42_roll3_ep15_rep0.pt,,
319,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p42_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p42_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p42_roll3_ep20_rep0.pt,,
320,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p45_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p45_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p45_roll3_ep5_rep0.pt,,
321,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p45_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p45_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p45_roll3_ep10_rep0.pt,,
322,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p45_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p45_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p45_roll3_ep15_rep0.pt,,
323,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p45_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p45_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p45_roll3_ep20_rep0.pt,,
324,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p5_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p5_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p5_roll3_ep5_rep0.pt,,
325,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p5_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p5_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p5_roll3_ep10_rep0.pt,,
326,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p5_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p5_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p5_roll3_ep15_rep0.pt,,
327,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p5_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p5_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p5_roll3_ep20_rep0.pt,,
328,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p3_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p3_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p3_roll3_ep5_rep0.pt,,
329,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p3_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p3_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p3_roll3_ep10_rep0.pt,,
330,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p3_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p3_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p3_roll3_ep15_rep0.pt,,
331,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p3_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p3_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p3_roll3_ep20_rep0.pt,,
332,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p35_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p35_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p35_roll3_ep5_rep0.pt,,
333,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p35_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p35_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p35_roll3_ep10_rep0.pt,,
334,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p35_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p35_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p35_roll3_ep15_rep0.pt,,
335,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p35_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p35_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p35_roll3_ep20_rep0.pt,,
336,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p4_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p4_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p4_roll3_ep5_rep0.pt,,
337,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p4_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p4_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p4_roll3_ep10_rep0.pt,,
338,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p4_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p4_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p4_roll3_ep15_rep0.pt,,
339,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p4_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p4_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p4_roll3_ep20_rep0.pt,,
340,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p42_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p42_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p42_roll3_ep5_rep0.pt,,
341,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p42_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p42_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p42_roll3_ep10_rep0.pt,,
342,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p42_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p42_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p42_roll3_ep15_rep0.pt,,
343,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p42_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p42_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p42_roll3_ep20_rep0.pt,,
344,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p45_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p45_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p45_roll3_ep5_rep0.pt,,
345,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p45_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p45_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p45_roll3_ep10_rep0.pt,,
346,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p45_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p45_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p45_roll3_ep15_rep0.pt,,
347,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p45_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p45_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p45_roll3_ep20_rep0.pt,,
348,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p5_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p5_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p5_roll3_ep5_rep0.pt,,
349,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p5_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p5_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p5_roll3_ep10_rep0.pt,,
350,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p5_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p5_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p5_roll3_ep15_rep0.pt,,
351,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p5_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.01,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p5_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p01_thr0p5_roll3_ep20_rep0.pt,,
352,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p3_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p3_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p3_roll3_ep5_rep0.pt,,
353,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p3_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p3_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p3_roll3_ep10_rep0.pt,,
354,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p3_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p3_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p3_roll3_ep15_rep0.pt,,
355,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p3_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p3_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p3_roll3_ep20_rep0.pt,,
356,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p35_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p35_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p35_roll3_ep5_rep0.pt,,
357,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p35_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p35_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p35_roll3_ep10_rep0.pt,,
358,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p35_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p35_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p35_roll3_ep15_rep0.pt,,
359,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p35_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p35_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p35_roll3_ep20_rep0.pt,,
360,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p4_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p4_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p4_roll3_ep5_rep0.pt,,
361,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p4_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p4_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p4_roll3_ep10_rep0.pt,,
362,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p4_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p4_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p4_roll3_ep15_rep0.pt,,
363,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p4_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p4_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p4_roll3_ep20_rep0.pt,,
